Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
858,US-2023-134215,04/08/2023,08/08/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,255.42,9,0,104.7222
859,US-2023-126361,04/08/2023,09/08/2023,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic Kx T7731-B Digital Phone,399.96,5,0.2,34.9965
860,US-2023-117968,05/08/2023,07/08/2023,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon Gueststacker Chair,1133.35,5,0,294.671
861,US-2023-118962,05/08/2023,09/08/2023,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
862,US-2023-124723,05/08/2023,12/08/2023,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"Safco Planmaster Heigh-Adjustable Drafting Table Base, 43W X 30D X 30-37H, Black",489.23,2,0.3,41.934
863,US-2023-117968,05/08/2023,07/08/2023,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0,22.2516
864,US-2023-117968,05/08/2023,07/08/2023,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith Inktank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0,2.0064
865,US-2023-110065,05/08/2023,11/08/2023,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith Inktank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,0,7.0224
866,US-2023-150490,05/08/2023,11/08/2023,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston Ks Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744
867,US-2023-118962,05/08/2023,09/08/2023,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” X 11”",20.94,3,0,9.8418
868,US-2023-118962,05/08/2023,09/08/2023,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
869,US-2023-150490,05/08/2023,11/08/2023,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0,0.6312
870,US-2023-150490,05/08/2023,11/08/2023,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop Mk120 Mouse And Keyboard Combo,16.36,1,0,1.636
871,US-2023-110065,05/08/2023,11/08/2023,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,TEC-PH-10002468,Technology,Phones,"Plantronics Cs 50-Usb - Headset - Convertible, Monaural",135.99,1,0,36.7173
872,US-2023-115357,06/08/2023,11/08/2023,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute Cd-R Spindle, 50/Pack",62.91,3,0,22.6476
873,US-2023-137575,06/08/2023,11/08/2023,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,Logitech G700S Rechargeable Gaming Mouse,199.98,2,0,83.9916
874,US-2023-156790,08/08/2023,10/08/2023,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728
875,US-2023-151708,08/08/2023,14/08/2023,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear",121.376,4,0.2,-3.0344
876,US-2023-131450,08/08/2023,15/08/2023,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
877,US-2023-124478,08/08/2023,12/08/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 X 14 1/2,53.88,6,0,22.6296
878,US-2023-124478,08/08/2023,12/08/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3,0.1,37.23
879,US-2023-131450,08/08/2023,15/08/2023,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
880,US-2023-124478,08/08/2023,12/08/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.253
881,US-2023-154669,08/08/2023,11/08/2023,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0,110.0528
882,US-2023-151708,08/08/2023,14/08/2023,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10001767,Technology,Accessories,Sandisk Ultra 64 Gb Microsdhc Class 10 Memory Card,95.976,3,0.2,-10.7973
883,US-2023-124478,08/08/2023,12/08/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540Cs Digital Laser Copier,549.99,1,0,274.995
884,US-2023-131450,08/08/2023,15/08/2023,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp Al-1530Cs Digital Copier,1199.976,3,0.2,434.9913
885,US-2023-124478,08/08/2023,12/08/2023,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,2,0,83.9944
886,US-2023-131450,08/08/2023,15/08/2023,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,TEC-PH-10002398,Technology,Phones,At&T 1070 Corded Phone,445.96,5,0.2,55.745
887,CA-2023-129322,08/08/2023,10/08/2023,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0,33.04
888,CA-2023-129322,08/08/2023,10/08/2023,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack For 1606",39.66,2,0,11.9
889,CA-2023-129322,08/08/2023,10/08/2023,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-BI-10001718,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,447.86,7,0,210.49
890,US-2023-161249,09/08/2023,13/08/2023,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415
891,US-2023-169726,09/08/2023,13/08/2023,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825
892,US-2023-161249,09/08/2023,13/08/2023,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486
893,US-2023-110527,09/08/2023,16/08/2023,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048
894,US-2023-141901,09/08/2023,14/08/2023,Standard Class,GM-14500,Gene Mcclure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. And 84 Bright),5.98,1,0,2.691
895,US-2023-167850,09/08/2023,16/08/2023,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
896,US-2023-166471,09/08/2023,13/08/2023,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10000038,Technology,Phones,Jawbone Mini Jambox Wireless Bluetooth Speaker,219.168,2,0.2,-43.8336
897,US-2023-166471,09/08/2023,13/08/2023,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified Ip Phone 7945G Voip Phone,1091.168,4,0.2,68.198
898,US-2023-167850,09/08/2023,16/08/2023,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,At&T 1070 Corded Phone,178.384,2,0.2,22.298
899,US-2023-127012,11/08/2023,15/08/2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0,5.434
900,US-2023-127012,11/08/2023,15/08/2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 Apsco Electric Pencil Sharpener,40.97,1,0,10.6522
901,US-2023-127012,11/08/2023,15/08/2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips In Organizer Box, 800/Box",22.96,2,0,10.7912
902,US-2023-154641,11/08/2023,16/08/2023,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767
903,US-2023-109897,12/08/2023,16/08/2023,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0,31.6128
904,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet Ac Adapter Model Surge Protectors,211.248,6,0.2,15.8436
905,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.1965
906,US-2023-153927,12/08/2023,13/08/2023,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0,6.7392
907,US-2023-109302,12/08/2023,16/08/2023,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7,0,98.105
908,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.2,0.9963
909,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864
910,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041
911,US-2023-153927,12/08/2023,13/08/2023,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute Cd-R Spindle, 50/Pack",272.61,13,0,98.1396
912,US-2023-156244,12/08/2023,16/08/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,158.928,7,0.2,41.7186
913,US-2023-109897,12/08/2023,16/08/2023,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,Blackberry Q10,806.336,8,0.2,50.396
914,US-2023-164406,15/08/2023,19/08/2023,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196
915,US-2023-164406,15/08/2023,19/08/2023,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite Tlp810Net Broadband Surge For Modem/Fax,152.91,3,0,42.8148
916,US-2023-109043,15/08/2023,17/08/2023,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127
917,US-2023-141005,15/08/2023,18/08/2023,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers By Gbc,62.94,3,0,30.2112
918,US-2023-164406,15/08/2023,19/08/2023,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty Ezd  Binder With Locking Rings,17.856,4,0.2,6.2496
919,US-2023-138023,15/08/2023,18/08/2023,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,Binders,Gbc Durable Plastic Covers,30.96,8,0.8,-52.632
920,US-2023-164406,15/08/2023,19/08/2023,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,Gbc Durable Plastic Covers,46.44,3,0.2,15.093
921,US-2023-164406,15/08/2023,19/08/2023,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0,41.823
922,US-2023-109043,15/08/2023,17/08/2023,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692
923,US-2023-142839,16/08/2023,20/08/2023,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912
924,US-2023-111500,17/08/2023,21/08/2023,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,4,0,8.2616
925,US-2023-111500,17/08/2023,21/08/2023,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,12.67,7,0,4.5612
926,US-2023-111500,17/08/2023,21/08/2023,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.532
927,US-2023-129168,17/08/2023,23/08/2023,Standard Class,KB-16585,Ken Black,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,15.552,3,0.2,5.4432
928,US-2023-111500,17/08/2023,21/08/2023,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510S - Keyboard,339.96,4,0,122.3856
929,US-2023-156559,19/08/2023,26/08/2023,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0,172.4814
930,US-2023-133158,19/08/2023,21/08/2023,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-O Economat Studded, No Bevel Mat For Low Pile Carpeting",289.24,7,0,26.0316
931,US-2023-121727,19/08/2023,24/08/2023,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder With Pocket Clip,10.72,2,0.2,1.742
932,US-2023-133158,19/08/2023,21/08/2023,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
933,US-2023-164616,19/08/2023,21/08/2023,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,76.776,4,0.7,-58.8616
934,US-2023-143581,19/08/2023,23/08/2023,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions Hd Industrial Steel Shelving.,344.91,3,0,10.3473
935,US-2023-164616,19/08/2023,21/08/2023,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148
936,CA-2023-132339,19/08/2023,23/08/2023,Standard Class,JB-15400,Jennifer Braxton,Corporate,Canada,Montreal,Quebec,H1B,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes Pb300 Plastic Comb Binding Machine,19.44,3,0,9.33
937,CA-2023-115777,19/08/2023,24/08/2023,Standard Class,DO-13645,Doug O'Connell,Consumer,Canada,Montreal,Quebec,H1B,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,387.99,1,0,182.36
938,US-2023-114321,20/08/2023,25/08/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.0696
939,US-2023-166716,20/08/2023,25/08/2023,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather And Oak Executive Chair, Black",421.372,2,0.3,-6.0196
940,US-2023-114321,20/08/2023,25/08/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,Gbc Docubind Tl300 Electric Binding System,896.99,1,0,421.5853
941,US-2023-114321,20/08/2023,25/08/2023,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0,9.2552
